Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Age,Gender,Segment,Region,State,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-101021,2022-12-10,2022-12-15,CUST-1963,Vivek Joshi,42.0,Male,Corporate,West,Gujarat,Office Supplies,Art,Sketch Pad,14.25,1,0.0,3.28
ORD-101022,2024-11-12,2024-11-13,CUST-1496,Arjun Reddy,30.0,Male,Corporate,East,West Bengal,Office Supplies,Labels,Address Labels,29.1,3,0.0,7.2
ORD-101023,2024-12-14,2024-12-18,CUST-5443,Amit Nair,25.0,Male,Home Office,North,Uttar Pradesh,Office Supplies,Paper,Sticky Notes Pack,219.05,7,0.3,29.49
ORD-101024,2024-11-27,2024-12-04,CUST-1764,Ritu Mehta,41.0,Female,Consumer,North,Haryana,Furniture,Chairs,Ergo Mesh Office Chair,867.48,2,0.1,224.66
ORD-101025,2023-07-05,2023-07-06,CUST-3811,Sanjay Kapoor,39.0,Male,Consumer,North,Haryana,Furniture,Tables,Round Side Table,3324.2,7,0.0,1221.58
ORD-101026,2024-09-13,2024-09-14,CUST-1764,Ritu Mehta,42.0,Female,Corporate,East,Bihar,Office Supplies,Binders,View Binder,108.77,6,0.0,36.86
ORD-101027,2024-08-23,2024-08-25,CUST-3383,Divya Verma,28.0,Female,Consumer,East,West Bengal,Office Supplies,Art,Sketch Pad,59.46,6,0.1,6.25
ORD-101028,2022-12-23,2022-12-24,CUST-3263,Manish Gupta,20.0,Male,Consumer,East,West Bengal,Office Supplies,Art,Sketch Pad,498.83,7,0.0,142.96
ORD-101029,2024-08-03,2024-08-10,CUST-3811,Sanjay Kapoor,37.0,Male,Corporate,North,Punjab,Furniture,Bookcases,Ladder Bookshelf,482.29,1,0.0,99.29
ORD-101030,2022-02-22,2022-03-01,CUST-3832,Rahul Nair,53.0,Male,Consumer,North,Delhi,Office Supplies,Labels,Shipping Labels,203.03,5,0.0,51.17
ORD-101031,2023-11-17,2023-11-21,CUST-1242,Shreya Singh,31.0,Female,Consumer,West,Rajasthan,Office Supplies,Binders,Clip Binder,152.04,5,0.0,58.41
ORD-101032,2022-10-20,2022-10-27,CUST-4682,Suresh Patel,34.0,Male,Home Office,West,Rajasthan,Office Supplies,Labels,Address Labels,90.67,2,0.4,-7.21
ORD-101033,2022-06-08,2022-06-13,CUST-1264,Vivek Iyer,47.0,Male,Corporate,South,Telangana,Furniture,Bookcases,Corner Bookcase,1336.04,3,0.1,202.06
ORD-101034,2022-04-15,2022-04-19,CUST-4623,Divya Mehta,18.0,Female,Corporate,West,Gujarat,Technology,Phones,Cordless Landline,1393.06,2,0.1,189.59
ORD-101035,2024-02-11,2024-02-13,CUST-3060,Anita Gupta,30.0,Female,Consumer,West,Rajasthan,Office Supplies,Binders,3-Ring Binder,41.26,5,0.15,11.92
ORD-101036,2023-01-10,2023-01-14,CUST-4682,Suresh Patel,30.0,Male,Consumer,South,Telangana,Furniture,Furnishings,Table Lamp,1309.94,7,0.0,308.21
ORD-101037,2024-03-21,2024-03-24,CUST-8940,Vikram Iyer,23.0,Male,Consumer,North,Uttar Pradesh,Furniture,Tables,Round Side Table,2945.43,7,0.15,693.97
ORD-101038,2022-03-31,2022-04-05,CUST-5802,Priya Iyer,46.0,Female,Corporate,North,Haryana,Office Supplies,Art,Colored Pencils,10.25,2,0.15,0.68
ORD-101039,2022-12-21,2022-12-24,CUST-5802,Priya Iyer,45.0,Female,Consumer,North,Punjab,Furniture,Tables,Adjustable Standing Desk,963.26,4,0.1,138.1
ORD-101040,2023-09-26,2023-09-29,CUST-2229,Sanjay Singh,58.0,Male,Corporate,Central,Chhattisgarh,Office Supplies,Envelopes,Mailing Envelopes,371.97,6,0.1,69.0
ORD-101041,2024-06-13,2024-06-19,CUST-8670,Kavita Nair,18.0,Female,Corporate,South,Telangana,Office Supplies,Art,Sketch Pad,466.81,7,0.3,-34.77
ORD-101042,2022-12-23,2022-12-30,CUST-6099,Manish Kapoor,23.0,Male,Corporate,South,Telangana,Technology,Phones,Budget Smartphone S5,2845.42,4,0.0,858.8
ORD-101043,2023-12-07,2023-12-09,CUST-1264,Vivek Iyer,48.0,Male,Consumer,Central,Madhya Pradesh,Technology,Machines,Label Maker,966.95,2,0.1,273.5
ORD-101044,2024-10-09,2024-10-10,CUST-7711,Anita Sharma,33.0,Female,Consumer,North,Punjab,Office Supplies,Labels,Address Labels,208.41,6,0.3,20.64
ORD-101045,2023-12-01,2023-12-04,CUST-4340,Amit Verma,37.0,Male,Home Office,Central,Madhya Pradesh,Office Supplies,Art,Sketch Pad,96.15,4,0.1,20.62
ORD-101046,2022-10-23,2022-10-27,CUST-1963,Vivek Joshi,41.0,Male,Consumer,South,Kerala,Technology,Phones,Smartphone X12,770.4,2,0.0,312.05
ORD-101047,2022-02-03,2022-02-04,CUST-4682,Suresh Patel,32.0,Male,Corporate,Central,Chhattisgarh,Technology,Copiers,Office Copier 200,1199.28,6,0.0,380.61
ORD-101048,2024-09-22,2024-09-26,CUST-7670,Manish Reddy,27.0,Male,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box Set,264.15,4,0.1,90.32
ORD-101049,2022-01-30,2022-02-03,CUST-6023,Rohan Kapoor,51.0,Male,Consumer,North,Uttar Pradesh,Technology,Accessories,Mechanical Keyboard,3828.63,5,0.2,478.65
ORD-101050,2024-09-28,2024-09-29,CUST-1610,Sneha Nair,35.0,Female,Corporate,North,Punjab,Furniture,Bookcases,5-Shelf Bookcase,3317.81,6,0.2,768.01
ORD-101051,2023-09-14,2023-09-15,CUST-3612,Rohan Rao,32.0,Male,Consumer,South,Kerala,Technology,Copiers,Office Copier 200,918.16,3,,282.06
ORD-101052,2024-11-23,2024-11-30,CUST-3480,Pooja Iyer,22.0,Female,Corporate,Central,Chhattisgarh,Office Supplies,Art,Colored Pencils,92.21,3,0.0,40.38
ORD-101053,2024-06-23,2024-06-27,CUST-4058,Pooja Iyer,33.0,Female,Consumer,West,Maharashtra,Office Supplies,Paper,Notebook Set,367.75,5,0.0,110.74
ORD-101054,2024-12-30,2025-01-01,CUST-1819,Rahul Kapoor,40.0,Male,Corporate,Central,Chhattisgarh,Technology,Phones,Budget Smartphone S5,258.4,1,0.15,47.9
ORD-101055,2023-01-25,2023-02-01,CUST-1689,Aditya Nair,19.0,Male,Corporate,North,Uttar Pradesh,Office Supplies,Storage,Desk Organizer,65.22,2,0.0,18.58
ORD-101056,2024-05-14,2024-05-19,CUST-5836,Amit Singh,38.0,Male,Corporate,South,Telangana,Furniture,Tables,Adjustable Standing Desk,1111.75,2,0.0,456.71
ORD-101057,2023-04-04,2023-04-10,CUST-1408,Neha Gupta,34.0,Female,Home Office,East,Bihar,Furniture,Tables,Adjustable Standing Desk,3052.79,6,0.0,1076.95
ORD-101058,2023-07-13,2023-07-18,CUST-4475,Ritu Rao,43.0,Female,Consumer,South,Kerala,Office Supplies,Art,Sketch Pad,107.88,6,0.0,42.63
ORD-101059,2023-12-08,2023-12-10,CUST-5808,Sanjay Kapoor,30.0,Male,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Executive Leather Chair,2520.66,7,0.15,197.12
ORD-101060,2024-09-27,2024-10-04,CUST-4685,Manish Iyer,39.0,Male,Home Office,South,Telangana,Office Supplies,Binders,Clip Binder,355.13,6,0.2,77.08
ORD-101061,2024-12-22,2024-12-28,CUST-2466,Vivek Rao,36.0,Male,Corporate,East,West Bengal,Office Supplies,Art,Sketch Pad,82.44,6,0.1,21.55
ORD-101062,2024-05-16,2024-05-23,CUST-1732,Amit Joshi,45.0,Male,Corporate,North,Delhi,Office Supplies,Paper,Notebook Set,85.7,5,0.15,18.03
ORD-101063,2023-04-25,2023-04-26,CUST-1610,Sneha Nair,36.0,Female,Home Office,North,Delhi,Office Supplies,Labels,Shipping Labels,149.64,3,0.2,29.08
ORD-101064,2023-04-30,2023-05-06,CUST-1819,Rahul Kapoor,41.0,Male,Consumer,West,Gujarat,Furniture,Bookcases,Ladder Bookshelf,3227.27,7,0.0,1368.36
ORD-101065,2024-04-07,2024-04-11,CUST-1779,Arjun Rao,52.0,Male,Consumer,East,Odisha,Office Supplies,Art,Marker Set,66.06,3,0.1,11.72
ORD-101066,2022-10-29,2022-11-03,CUST-1951,Aditya Patel,27.0,Male,Consumer,North,Delhi,Office Supplies,Storage,Storage Box Set,154.53,2,0.0,47.79
ORD-101067,2022-05-27,2022-06-02,CUST-2337,Isha Joshi,32.0,Female,Consumer,East,Bihar,Office Supplies,Storage,Storage Box Set,53.22,1,0.1,12.99
ORD-101068,2023-01-30,2023-02-03,CUST-2466,Vivek Rao,35.0,Male,Home Office,East,Bihar,Furniture,Furnishings,Wall Clock,312.57,1,0.2,64.04
ORD-101069,2022-12-04,2022-12-11,CUST-7281,Amit Gupta,18.0,Male,Consumer,East,West Bengal,Office Supplies,Art,Colored Pencils,173.06,3,0.0,52.96
ORD-101070,2022-12-09,2022-12-11,CUST-5802,Priya Iyer,47.0,Female,Corporate,North,Delhi,Office Supplies,Binders,Clip Binder,207.62,3,0.1,61.23
ORD-101071,2022-10-24,2022-10-30,CUST-4406,Vikram Rao,37.0,Male,Corporate,South,Kerala,Technology,Accessories,USB-C Hub,342.55,4,0.0,144.54
ORD-101072,2022-03-01,2022-03-05,CUST-4271,Sanjay Mehta,51.0,Male,Corporate,Central,Madhya Pradesh,Technology,Phones,Budget Smartphone S5,3047.02,6,0.2,650.7
ORD-101073,2022-01-25,2022-02-01,CUST-3480,Pooja Iyer,23.0,Female,Consumer,North,Delhi,Office Supplies,Art,Marker Set,101.36,6,0.1,23.46
ORD-101074,2024-12-24,2024-12-31,CUST-4655,Meera Rao,24.0,Female,Corporate,Central,Chhattisgarh,Office Supplies,Labels,Address Labels,23.27,1,0.0,6.57
ORD-101075,2023-05-07,2023-05-14,CUST-1951,Aditya Patel,29.0,Male,Corporate,Central,Madhya Pradesh,Office Supplies,Labels,Address Labels,53.49,2,0.15,14.47
ORD-101076,2023-03-13,2023-03-15,CUST-1215,Nikhil Patel,51.0,Male,Consumer,South,Kerala,Office Supplies,Art,Marker Set,86.82,3,0.2,4.39
ORD-101077,2024-01-19,2024-01-20,CUST-4345,Suresh Joshi,41.0,Male,Corporate,East,West Bengal,Furniture,Bookcases,Ladder Bookshelf,818.5,4,0.3,39.14
ORD-101078,2022-10-09,2022-10-11,CUST-1215,Nikhil Patel,52.0,Male,Consumer,North,Delhi,Technology,Copiers,Office Copier 200,2506.43,6,0.15,158.3
ORD-101079,2024-12-01,2024-12-03,CUST-1732,Amit Joshi,46.0,Male,Home Office,North,Uttar Pradesh,Furniture,Tables,Oak Dining Table,2543.57,5,0.2,95.51
ORD-101080,2024-06-07,2024-06-12,CUST-3383,Divya Verma,26.0,Female,Consumer,West,Rajasthan,Furniture,Chairs,Recliner Lounge Chair,458.37,3,0.0,181.44
ORD-101081,2022-05-01,2022-05-08,CUST-3117,Manish Mehta,40.0,Male,Consumer,West,Rajasthan,Technology,Phones,Budget Smartphone S5,678.84,1,0.0,213.97
ORD-101082,2023-04-25,2023-04-29,CUST-3492,Manish Kapoor,18.0,Male,Consumer,West,Rajasthan,Office Supplies,Binders,View Binder,372.58,7,0.15,39.93
ORD-101083,2024-10-03,2024-10-09,CUST-5808,Sanjay Kapoor,34.0,Male,Corporate,East,Odisha,Technology,Accessories,USB-C Hub,1317.73,5,0.1,383.7
ORD-101084,2024-11-27,2024-12-02,CUST-3207,Kavita Kapoor,43.0,Female,Consumer,East,West Bengal,Office Supplies,Labels,Address Labels,292.4,4,0.15,57.88
ORD-101085,2023-06-26,2023-07-03,CUST-9670,Divya Nair,25.0,Female,Consumer,North,Delhi,Furniture,Bookcases,Ladder Bookshelf,134.35,1,0.0,36.49
ORD-101086,2023-11-29,2023-12-02,CUST-2547,Aditya Gupta,25.0,Male,Home Office,North,Delhi,Office Supplies,Binders,Clip Binder,72.37,1,0.0,27.5
ORD-101087,2022-08-09,2022-08-11,CUST-5978,Amit Sharma,27.0,Male,Corporate,Central,Chhattisgarh,Technology,Accessories,Webcam HD,537.84,6,0.2,63.97
ORD-101088,2024-12-26,2024-12-29,CUST-8670,Kavita Nair,19.0,Female,Corporate,East,Odisha,Office Supplies,Envelopes,Window Envelopes,55.13,1,0.1,7.77
ORD-101089,2022-10-22,2022-10-29,CUST-2337,Isha Joshi,34.0,Female,Home Office,North,Uttar Pradesh,Furniture,Furnishings,Table Lamp,2793.33,7,0.2,247.46
ORD-101090,2024-11-26,2024-12-01,CUST-5590,Rahul Gupta,31.0,Male,Consumer,South,Karnataka,Technology,Phones,Smartphone X12,897.76,2,0.4,-67.67
ORD-101091,2023-12-21,2023-12-25,CUST-4406,Vikram Rao,35.0,Male,Consumer,South,Kerala,Office Supplies,Binders,Clip Binder,440.49,6,0.15,106.89
ORD-101092,2023-11-25,2023-11-30,CUST-2229,Sanjay Singh,58.0,Male,Consumer,West,Rajasthan,Office Supplies,Labels,Address Labels,73.17,1,0.1,14.18
ORD-101093,2023-08-26,2023-08-30,CUST-5978,Amit Sharma,28.0,Male,Consumer,West,Maharashtra,Technology,Accessories,USB-C Hub,4226.06,6,0.3,553.43
ORD-101094,2022-10-21,2022-10-25,CUST-2085,Anjali Gupta,29.0,Female,Consumer,South,Tamil Nadu,Office Supplies,Binders,3-Ring Binder,383.92,7,0.0,102.04
ORD-101095,2022-08-22,2022-08-29,CUST-5640,Sneha Reddy,27.0,Female,Consumer,West,Gujarat,Office Supplies,Paper,Notebook Set,120.6,2,0.15,31.88
ORD-101096,2022-10-11,2022-10-12,CUST-3985,Karan Kapoor,39.0,Male,Consumer,West,Rajasthan,Furniture,Furnishings,Wall Clock,2658.19,7,0.0,959.78
ORD-101097,2022-09-03,2022-09-10,CUST-2609,Vikram Sharma,44.0,Male,Consumer,North,Punjab,Office Supplies,Paper,A4 Copy Paper Ream,54.42,1,0.2,12.92
ORD-101098,2024-05-29,2024-05-31,CUST-7572,Amit Kapoor,39.0,Male,Consumer,West,Gujarat,Technology,Copiers,Office Copier 200,4832.08,6,0.3,211.1
ORD-101099,2023-01-24,2023-01-29,CUST-9223,Sneha Iyer,39.0,Female,Corporate,South,Telangana,Office Supplies,Art,Colored Pencils,287.27,4,0.1,53.17
ORD-101100,2022-03-21,2022-03-25,CUST-5590,Rahul Gupta,32.0,Male,Home Office,North,Haryana,Office Supplies,Paper,Sticky Notes Pack,48.73,4,0.1,5.77
ORD-101101,2024-12-13,2024-12-20,CUST-2172,Divya Sharma,36.0,Female,Consumer,Central,Chhattisgarh,Technology,Copiers,Compact Copier,1787.46,7,0.0,779.77
ORD-101102,2024-10-07,2024-10-14,CUST-9307,Vikram Gupta,18.0,Male,Consumer,North,Delhi,Office Supplies,Paper,Sticky Notes Pack,287.07,5,0.2,61.66
ORD-101103,2024-11-15,2024-11-20,CUST-8470,Ritu Singh,26.0,Female,Home Office,West,Rajasthan,Office Supplies,Binders,3-Ring Binder,155.91,4,0.15,10.83
ORD-101104,2024-12-28,2025-01-02,CUST-9133,Anjali Kapoor,35.0,Female,Corporate,North,Punjab,Furniture,Bookcases,5-Shelf Bookcase,87.2,1,0.2,11.97
ORD-101105,2022-08-18,2022-08-22,CUST-2357,Meera Rao,38.0,Female,Home Office,North,Haryana,Technology,Phones,Smartphone X12,4994.55,7,0.1,1038.99
ORD-101106,2023-03-28,2023-04-03,CUST-2337,Isha Joshi,33.0,Female,Consumer,Central,Chhattisgarh,Office Supplies,Binders,View Binder,48.79,5,0.15,8.03
ORD-101107,2024-05-03,2024-05-06,CUST-3376,Pooja Iyer,40.0,Female,Consumer,South,Telangana,Technology,Phones,Budget Smartphone S5,709.31,2,0.2,61.92
ORD-101108,2024-02-11,2024-02-13,CUST-5590,Rahul Gupta,33.0,Male,Consumer,North,Punjab,Furniture,Furnishings,Curtain Set,1558.82,3,0.3,-139.33
ORD-101109,2022-07-23,2022-07-25,CUST-6403,Arjun Iyer,20.0,Male,Corporate,North,Punjab,Furniture,Tables,Oak Dining Table,281.57,3,0.1,59.31
ORD-101110,2024-07-16,2024-07-22,CUST-1215,Nikhil Patel,51.0,Male,Corporate,South,Karnataka,Furniture,Tables,Adjustable Standing Desk,1989.23,7,0.4,38.25
ORD-101111,2022-10-15,2022-10-16,CUST-6403,Arjun Iyer,20.0,Male,Corporate,Central,Chhattisgarh,Technology,Machines,Label Maker,112.85,1,0.1,20.2
ORD-101112,2022-10-14,2022-10-20,CUST-5802,Priya Iyer,47.0,Female,Corporate,West,Gujarat,Office Supplies,Envelopes,Window Envelopes,137.77,6,0.0,35.44
ORD-101113,2023-09-23,2023-09-24,CUST-5122,Manish Mehta,21.0,Male,Consumer,West,Gujarat,Furniture,Tables,Glass Coffee Table,1561.66,4,0.0,584.87
ORD-101114,2023-11-14,2023-11-15,CUST-6869,Anita Patel,40.0,Female,Corporate,North,Uttar Pradesh,Furniture,Chairs,Executive Leather Chair,4024.58,7,0.0,1028.04
ORD-101115,2023-11-05,2023-11-11,CUST-8755,Karan Verma,19.0,Male,Consumer,West,Rajasthan,Office Supplies,Art,Marker Set,285.36,4,0.3,1.77
ORD-101116,2022-05-04,2022-05-06,CUST-9715,Priya Patel,42.0,Female,Consumer,West,Maharashtra,Technology,Phones,Cordless Landline,322.6,3,0.0,123.82
ORD-101117,2024-10-01,2024-10-04,CUST-2609,Vikram Sharma,41.0,Male,Consumer,South,Kerala,Office Supplies,Envelopes,Mailing Envelopes,462.34,7,0.2,63.86
ORD-101118,2022-11-18,2022-11-20,CUST-8721,Pooja Patel,41.0,Female,Consumer,North,Punjab,Office Supplies,Art,Sketch Pad,286.95,5,0.1,89.49
ORD-101119,2022-06-20,2022-06-27,CUST-3298,Sneha Joshi,54.0,Female,Consumer,West,Rajasthan,Technology,Copiers,Compact Copier,1395.94,2,0.0,340.83
ORD-101120,2024-10-12,2024-10-14,CUST-8670,Kavita Nair,18.0,Female,Corporate,West,Maharashtra,Technology,Machines,3D Printer Mini,2646.47,5,0.15,774.88
ORD-101121,2024-12-04,2024-12-06,CUST-5020,Kavita Gupta,50.0,Female,Home Office,East,Bihar,Office Supplies,Art,Sketch Pad,167.33,7,0.1,25.68
ORD-101122,2024-09-13,2024-09-19,CUST-8093,Pooja Rao,37.0,Female,Home Office,South,Tamil Nadu,Office Supplies,Labels,Shipping Labels,262.3,5,0.2,2.56
ORD-101123,2024-07-07,2024-07-13,CUST-8721,Pooja Patel,40.0,Female,Corporate,South,Tamil Nadu,Furniture,Bookcases,Ladder Bookshelf,986.91,2,0.15,93.59
ORD-101124,2023-12-25,2024-01-01,CUST-7216,Vivek Patel,19.0,Male,Consumer,South,Tamil Nadu,Furniture,Chairs,Foldable Study Chair,494.47,1,0.2,119.06
ORD-101125,2023-10-08,2023-10-15,CUST-5590,Rahul Gupta,31.0,Male,Consumer,Central,Chhattisgarh,Office Supplies,Envelopes,Window Envelopes,119.31,5,0.1,27.96
ORD-101126,2022-04-28,2022-05-04,CUST-5661,Amit Mehta,48.0,Male,Corporate,East,Odisha,Office Supplies,Binders,3-Ring Binder,38.26,1,,
ORD-101127,2023-04-13,2023-04-15,CUST-6340,Karan Patel,18.0,Male,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box Set,92.81,6,0.2,5.99
ORD-101128,2023-02-25,2023-02-28,CUST-8409,Amit Rao,44.0,Male,Consumer,North,Haryana,Furniture,Bookcases,Corner Bookcase,2707.45,5,0.0,880.05
ORD-101129,2022-11-14,2022-11-15,CUST-2627,Sneha Sharma,29.0,Female,Consumer,East,Bihar,Technology,Machines,3D Printer Mini,925.36,5,0.1,210.16
ORD-101130,2024-03-20,2024-03-25,CUST-8093,Pooja Rao,39.0,Female,Home Office,West,Gujarat,Furniture,Furnishings,Area Rug,217.11,1,0.15,51.75
ORD-101131,2023-08-04,2023-08-05,CUST-4676,Karan Kapoor,50.0,Male,Consumer,East,West Bengal,Furniture,Furnishings,Wall Clock,1380.8,4,0.0,575.36
ORD-101132,2022-04-20,2022-04-27,CUST-2627,Sneha Sharma,29.0,Female,Consumer,West,Rajasthan,Office Supplies,Envelopes,Mailing Envelopes,223.81,4,0.4,-32.11
ORD-101133,2022-10-10,2022-10-17,CUST-7572,Amit Kapoor,38.0,Male,Consumer,Central,Chhattisgarh,Office Supplies,Paper,Sticky Notes Pack,280.37,5,0.0,74.58
ORD-101134,2024-01-24,2024-01-25,CUST-6093,Sneha Mehta,25.0,Female,Consumer,East,Bihar,Furniture,Tables,Oak Dining Table,1411.0,3,0.15,286.25
ORD-101135,2022-04-14,2022-04-19,CUST-5590,Rahul Gupta,30.0,Male,Consumer,West,Maharashtra,Technology,Machines,3D Printer Mini,307.85,1,0.0,93.07
ORD-101136,2024-09-01,2024-09-03,CUST-8093,Pooja Rao,38.0,Female,Corporate,North,Uttar Pradesh,Office Supplies,Labels,Shipping Labels,39.01,1,0.0,17.13
ORD-101137,2023-08-03,2023-08-06,CUST-5590,Rahul Gupta,34.0,Male,Home Office,North,Haryana,Furniture,Bookcases,Corner Bookcase,1571.51,4,0.1,180.81
ORD-101138,2023-07-14,2023-07-17,CUST-8424,Priya Patel,20.0,Female,Consumer,Central,Chhattisgarh,Office Supplies,Labels,Shipping Labels,332.22,6,0.0,74.14
ORD-101139,2023-11-14,2023-11-15,CUST-6134,Manish Patel,18.0,Male,Consumer,East,Bihar,Furniture,Tables,Glass Coffee Table,1036.97,5,0.0,459.93
ORD-101140,2024-07-28,2024-08-02,CUST-5661,Amit Mehta,47.0,Male,Consumer,Central,Madhya Pradesh,Furniture,Bookcases,5-Shelf Bookcase,486.82,1,0.2,59.22
ORD-101141,2023-01-21,2023-01-28,CUST-2725,Vikram Kapoor,20.0,Male,Corporate,North,Punjab,Furniture,Furnishings,Wall Clock,1286.58,4,0.2,96.5
ORD-101142,2024-01-17,2024-01-21,CUST-9366,Nikhil Joshi,28.0,Male,Home Office,North,Uttar Pradesh,Technology,Machines,3D Printer Mini,1281.46,2,0.0,365.53
ORD-101143,2023-10-23,2023-10-25,CUST-4676,Karan Kapoor,52.0,Male,Corporate,North,Punjab,Office Supplies,Binders,3-Ring Binder,109.62,7,0.4,2.37
ORD-101144,2022-11-19,2022-11-20,CUST-9333,Meera Nair,52.0,Female,Home Office,North,Haryana,Technology,Phones,Budget Smartphone S5,2319.94,5,0.0,692.96
ORD-101145,2024-10-02,2024-10-05,CUST-8723,Manish Verma,48.0,Male,Corporate,North,Punjab,Technology,Phones,Cordless Landline,518.85,1,0.0,225.85
ORD-101146,2024-06-21,2024-06-28,CUST-8093,Pooja Rao,37.0,Female,Consumer,Central,Chhattisgarh,Office Supplies,Binders,3-Ring Binder,237.69,4,0.3,-8.88
ORD-101147,2023-12-27,2024-01-02,CUST-2416,Kavita Nair,54.0,Female,Consumer,West,Maharashtra,Technology,Machines,Label Maker,2982.32,5,0.15,431.51
ORD-101148,2024-08-31,2024-09-06,CUST-6351,Anita Iyer,24.0,Female,Home Office,North,Punjab,Office Supplies,Art,Colored Pencils,292.34,4,0.15,77.79
ORD-101149,2024-09-19,2024-09-24,CUST-5352,Suresh Singh,18.0,Male,Consumer,South,Telangana,Furniture,Chairs,Executive Leather Chair,2436.93,5,0.15,607.38
ORD-101150,2024-02-29,2024-03-05,CUST-8093,Pooja Rao,37.0,Female,Corporate,East,West Bengal,Office Supplies,Labels,Shipping Labels,23.6,2,0.15,2.35
ORD-101151,2024-08-13,2024-08-14,CUST-6093,Sneha Mehta,27.0,Female,Corporate,North,Punjab,Office Supplies,Storage,File Cabinet,43.95,1,0.0,17.96
ORD-101152,2024-02-13,2024-02-17,CUST-8723,Manish Verma,45.0,Male,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,Sticky Notes Pack,192.48,3,0.4,-0.6
ORD-101153,2024-01-20,2024-01-23,CUST-3142,Anjali Verma,29.0,Female,Corporate,West,Gujarat,Furniture,Bookcases,Corner Bookcase,1118.49,7,0.15,77.75
ORD-101154,2023-12-02,2023-12-03,CUST-5802,Priya Iyer,47.0,Female,Corporate,North,Delhi,Furniture,Chairs,Foldable Study Chair,363.95,1,0.0,151.48
ORD-101155,2024-04-26,2024-04-30,CUST-8057,Priya Patel,18.0,Female,Consumer,East,Bihar,Office Supplies,Envelopes,Mailing Envelopes,545.29,7,0.0,243.66
ORD-101156,2022-07-29,2022-08-05,CUST-4676,Karan Kapoor,52.0,Male,Consumer,North,Delhi,Office Supplies,Labels,Shipping Labels,138.55,6,0.0,42.0
ORD-101157,2024-10-04,2024-10-09,CUST-8721,Pooja Patel,42.0,Female,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,Window Envelopes,208.13,5,0.0,62.23
ORD-101158,2024-09-24,2024-09-30,CUST-5431,Divya Rao,42.0,Female,Corporate,Central,Madhya Pradesh,Technology,Machines,Label Maker,1387.3,3,0.0,430.5
ORD-101159,2022-02-10,2022-02-12,CUST-4045,Divya Mehta,52.0,Female,Consumer,West,Gujarat,Office Supplies,Labels,Shipping Labels,267.2,6,0.15,35.34
ORD-101160,2024-07-30,2024-08-06,CUST-2725,Vikram Kapoor,21.0,Male,Consumer,North,Punjab,Office Supplies,Art,Colored Pencils,38.43,5,0.15,2.59
ORD-101161,2022-06-19,2022-06-25,CUST-8900,Shreya Rao,55.0,Female,Consumer,West,Maharashtra,Technology,Phones,Smartphone X12,1170.32,2,0.3,-115.46
ORD-101162,2023-01-03,2023-01-06,CUST-3142,Anjali Verma,29.0,Female,Corporate,East,Odisha,Furniture,Tables,Adjustable Standing Desk,932.81,3,0.15,67.26
ORD-101163,2024-04-15,2024-04-18,CUST-3142,Anjali Verma,27.0,Female,Home Office,West,Gujarat,Furniture,Tables,Round Side Table,1044.2,3,0.0,420.99
ORD-101164,2022-08-01,2022-08-07,CUST-9366,Nikhil Joshi,26.0,Male,Corporate,West,Maharashtra,Office Supplies,Paper,Notebook Set,452.6,7,0.15,32.57
ORD-101165,2024-07-19,2024-07-26,CUST-8093,Pooja Rao,39.0,Female,Consumer,South,Tamil Nadu,Furniture,Bookcases,Corner Bookcase,273.93,1,0.1,59.38
ORD-101166,2024-08-07,2024-08-13,CUST-5590,Rahul Gupta,33.0,Male,Corporate,East,West Bengal,Furniture,Tables,Adjustable Standing Desk,110.21,1,0.0,22.39
ORD-101167,2023-08-19,2023-08-23,CUST-6941,Manish Rao,26.0,Male,Corporate,East,West Bengal,Office Supplies,Paper,Notebook Set,344.65,6,0.15,24.43
ORD-101168,2022-01-09,2022-01-10,CUST-2725,Vikram Kapoor,24.0,Male,Consumer,South,Telangana,Furniture,Bookcases,Corner Bookcase,829.97,4,0.0,322.63
ORD-101169,2022-12-03,2022-12-08,CUST-4865,Priya Rao,20.0,Female,Consumer,West,Maharashtra,Office Supplies,Labels,Shipping Labels,102.69,2,0.2,21.27
ORD-101170,2023-12-01,2023-12-05,CUST-8409,Amit Rao,41.0,Male,Home Office,North,Haryana,Office Supplies,Labels,Shipping Labels,135.76,2,0.0,57.15
ORD-101171,2024-12-20,2024-12-22,CUST-4522,Sanjay Mehta,35.0,Male,Corporate,South,Karnataka,Office Supplies,Art,Sketch Pad,91.74,2,0.2,19.2
ORD-101172,2023-12-11,2023-12-17,CUST-6856,Neha Gupta,52.0,Female,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone X12,346.94,2,0.1,58.63
